FIPS,year,bachelorsOrMore,someCollege,lessThanHSD,HSDonly
47047,2e3,0.128,0.229,0.294,0.349
47047,2010.0,0.227,0.285,0.128,0.36
47049,1970.0,0.035,0.034,0.812,0.118
47049,1980.0,0.065,0.036,0.664,0.234
47049,1990.0,0.066,0.091,0.551,0.291
47049,2e3,0.083,0.118,0.427,0.371
47049,2010.0,0.102,0.184,0.282,0.432
47051,1970.0,0.08,0.072,0.583,0.266
47051,1980.0,0.101,0.092,0.488,0.319
47051,1990.0,0.131,0.182,0.365,0.322
47051,2e3,0.153,0.23,0.262,0.355
47051,2010.0,0.187,0.252,0.191,0.37
47053,1970.0,0.049,0.063,0.636,0.252
47053,1980.0,0.066,0.085,0.534,0.315
47053,1990.0,0.08,0.165,0.425,0.33
47053,2e3,0.101,0.214,0.291,0.393
47053,2010.0,0.154,0.292,0.161,0.393
47055,1970.0,0.046,0.065,0.652,0.237
47055,1980.0,0.07,0.087,0.516,0.327
47055,1990.0,0.089,0.163,0.399,0.349
47055,2e3,0.106,0.193,0.275,0.427
47055,2010.0,0.146,0.233,0.196,0.424
47057,1970.0,0.023,0.033,0.778,0.166
47057,1980.0,0.041,0.054,0.656,0.25
47057,1990.0,0.048,0.107,0.537,0.309
47057,2e3,0.078,0.151,0.399,0.371
47057,2010.0,0.111,0.217,0.226,0.446
47059,1970.0,0.055,0.056,0.656,0.233
47059,1980.0,0.089,0.083,0.525,0.303
47059,1990.0,0.103,0.156,0.419,0.323
47059,2e3,0.128,0.194,0.304,0.375
47059,2010.0,0.155,0.237,0.196,0.413
47061,1970.0,0.013,0.025,0.814,0.148
47061,1980.0,0.048,0.053,0.671,0.228
47061,1990.0,0.054,0.106,0.553,0.287
47061,2e3,0.071,0.126,0.448,0.355
47061,2010.0,0.097,0.177,0.289,0.437
47063,1970.0,0.064,0.074,0.601,0.261
47063,1980.0,0.092,0.11,0.49,0.308
47063,1990.0,0.112,0.193,0.384,0.311
47063,2e3,0.133,0.23,0.307,0.33
47063,2010.0,0.161,0.235,0.194,0.41
47065,1970.0,0.102,0.108,0.496,0.293
47065,1980.0,0.155,0.154,0.363,0.329
47065,1990.0,0.197,0.253,0.275,0.276
47065,2e3,0.239,0.296,0.193,0.272
47065,2010.0,0.281,0.316,0.13,0.273
47067,1970.0,0.03,0.027,0.84,0.103
47067,1980.0,0.042,0.032,0.714,0.211
47067,1990.0,0.051,0.103,0.576,0.27
47067,2e3,0.102,0.138,0.441,0.32
47067,2010.0,0.101,0.227,0.237,0.435
47069,1970.0,0.035,0.041,0.74,0.184
47069,1980.0,0.055,0.066,0.612,0.267
47069,1990.0,0.076,0.137,0.47,0.317
47069,2e3,0.078,0.209,0.333,0.38
47069,2010.0,0.092,0.226,0.238,0.444
47071,1970.0,0.037,0.043,0.712,0.209
47071,1980.0,0.051,0.062,0.564,0.323
47071,1990.0,0.061,0.129,0.452,0.359
47071,2e3,0.098,0.181,0.331,0.39
47071,2010.0,0.124,0.228,0.21,0.438
47073,1970.0,0.032,0.05,0.693,0.226
47073,1980.0,0.067,0.069,0.529,0.334
47073,1990.0,0.084,0.14,0.42,0.356
47073,2e3,0.1,0.207,0.296,0.396
47073,2010.0,0.13,0.249,0.187,0.433
47075,1970.0,0.048,0.057,0.747,0.148
47075,1980.0,0.079,0.087,0.57,0.264
47075,1990.0,0.087,0.142,0.47,0.301
47075,2e3,0.111,0.171,0.344,0.375
47075,2010.0,0.124,0.228,0.222,0.427
47077,1970.0,0.03,0.029,0.764,0.177
47077,1980.0,0.053,0.06,0.581,0.306
47077,1990.0,0.068,0.166,0.448,0.317
47077,2e3,0.093,0.202,0.307,0.398
47077,2010.0,0.132,0.268,0.188,0.412
47079,1970.0,0.046,0.067,0.639,0.247
47079,1980.0,0.069,0.079,0.527,0.325
47079,1990.0,0.085,0.149,0.4,0.365
47079,2e3,0.121,0.183,0.295,0.401
47079,2010.0,0.163,0.221,0.165,0.451
47081,1970.0,0.025,0.031,0.768,0.176
47081,1980.0,0.052,0.07,0.589,0.288
47081,1990.0,0.072,0.157,0.444,0.327
47081,2e3,0.067,0.202,0.357,0.374
47081,2010.0,0.112,0.215,0.247,0.425
47083,1970.0,0.035,0.036,0.739,0.19
47083,1980.0,0.077,0.067,0.538,0.318
47083,1990.0,0.063,0.118,0.472,0.346
47083,2e3,0.103,0.186,0.299,0.412
47083,2010.0,0.11,0.242,0.195,0.453
47085,1970.0,0.049,0.059,0.621,0.271
47085,1980.0,0.075,0.082,0.48,0.362
47085,1990.0,0.092,0.139,0.365,0.404
47085,2e3,0.093,0.194,0.28,0.432
47085,2010.0,0.136,0.279,0.153,0.432
47087,1970.0,0.017,0.023,0.857,0.103
47087,1980.0,0.056,0.053,0.675,0.216
47087,1990.0,0.068,0.101,0.548,0.282
47087,2e3,0.084,0.144,0.384,0.388
47087,2010.0,0.095,0.196,0.261,0.448
47089,1970.0,0.057,0.059,0.637,0.247
47089,1980.0,0.081,0.081,0.517,0.321
47089,1990.0,0.117,0.178,0.395,0.309
47089,2e3,0.128,0.225,0.29,0.357
47089,2010.0,0.151,0.276,0.189,0.384
47091,1970.0,0.035,0.044,0.749,0.173
47091,1980.0,0.041,0.069,0.635,0.254
47091,1990.0,0.05,0.118,0.528,0.304
47091,2e3,0.069,0.17,0.416,0.345
47091,2010.0,0.093,0.234,0.258,0.416
47093,1970.0,0.114,0.11,0.49,0.286
47093,1980.0,0.188,0.143,0.356,0.313
47093,1990.0,0.239,0.232,0.254,0.275
47093,2e3,0.29,0.263,0.175,0.272
47093,2010.0,0.345,0.292,0.101,0.262
47095,1970.0,0.035,0.04,0.781,0.144
47095,1980.0,0.061,0.071,0.668,0.2
47095,1990.0,0.05,0.145,0.504,0.3
47095,2e3,0.054,0.153,0.44,0.353
47095,2010.0,0.082,0.193,0.285,0.44
47097,1970.0,0.039,0.042,0.765,0.154
47097,1980.0,0.056,0.057,0.596,0.291
47097,1990.0,0.06,0.134,0.479,0.326
47097,2e3,0.077,0.164,0.377,0.382
47097,2010.0,0.101,0.213,0.251,0.435
47099,1970.0,0.023,0.044,0.726,0.207
47099,1980.0,0.061,0.07,0.571,0.298
47099,1990.0,0.067,0.15,0.463,0.32
47099,2e3,0.087,0.185,0.345,0.383
47099,2010.0,0.119,0.249,0.21,0.422
47101,1970.0,0.031,0.043,0.715,0.21
47101,1980.0,0.081,0.1,0.505,0.313
47101,1990.0,0.05,0.133,0.485,0.332
47101,2e3,0.085,0.209,0.305,0.402
47101,2010.0,0.127,0.268,0.209,0.396
47103,1970.0,0.048,0.069,0.642,0.242
47103,1980.0,0.074,0.074,0.531,0.321
47103,1990.0,0.091,0.158,0.425,0.325
47103,2e3,0.119,0.21,0.304,0.367
47103,2010.0,0.163,0.259,0.177,0.401
47105,1970.0,0.037,0.057,0.663,0.243
47105,1980.0,0.067,0.088,0.513,0.332
47105,1990.0,0.096,0.211,0.362,0.331
47105,2e3,0.17,0.254,0.244,0.332
47105,2010.0,0.256,0.266,0.144,0.333
47107,1970.0,0.051,0.067,0.641,0.24
47107,1980.0,0.078,0.095,0.527,0.3
47107,1990.0,0.105,0.174,0.429,0.292
47107,2e3,0.108,0.223,0.307,0.361
47107,2010.0,0.148,0.259,0.175,0.418
47109,1970.0,0.032,0.047,0.717,0.204
47109,1980.0,0.05,0.054,0.567,0.33
47109,1990.0,0.052,0.134,0.426,0.388
47109,2e3,0.088,0.195,0.315,0.402
47109,2010.0,0.114,0.232,0.212,0.442
47111,1970.0,0.024,0.026,0.817,0.134
47111,1980.0,0.045,0.041,0.653,0.262
47111,1990.0,0.055,0.098,0.508,0.339
47111,2e3,0.056,0.156,0.398,0.39
47111,2010.0,0.09,0.208,0.256,0.446
47113,1970.0,0.083,0.104,0.561,0.252
47113,1980.0,0.128,0.131,0.424,0.317
47113,1990.0,0.166,0.234,0.317,0.284
47113,2e3,0.215,0.264,0.212,0.308
47113,2010.0,0.251,0.287,0.133,0.329
47115,1970.0,0.039,0.041,0.723,0.197
47115,1980.0,0.056,0.083,0.579,0.282
47115,1990.0,0.064,0.148,0.481,0.307
47115,2e3,0.095,0.207,0.354,0.343
47115,2010.0,0.153,0.252,0.232,0.363
47117,1970.0,0.04,0.069,0.635,0.256
47117,1980.0,0.072,0.08,0.506,0.342
47117,1990.0,0.077,0.168,0.4,0.355
47117,2e3,0.106,0.217,0.264,0.412
47117,2010.0,0.132,0.267,0.183,0.419
47119,1970.0,0.053,0.069,0.614,0.264
47119,1980.0,0.088,0.102,0.477,0.333
47119,1990.0,0.121,0.209,0.348,0.323
47119,2e3,0.136,0.279,0.221,0.364
47119,2010.0,0.186,0.314,0.136,0.364
47121,1970.0,0.026,0.044,0.755,0.175
47121,1980.0,0.058,0.085,0.566,0.291
47121,1990.0,0.066,0.147,0.473,0.315
47121,2e3,0.07,0.198,0.365,0.367
47121,2010.0,0.078,0.269,0.249,0.404
47123,1970.0,0.037,0.05,0.751,0.162
47123,1980.0,0.06,0.078,0.608,0.254
47123,1990.0,0.076,0.127,0.501,0.296
47123,2e3,0.101,0.195,0.333,0.372
47123,2010.0,0.112,0.247,0.221,0.419
47125,1970.0,0.091,0.097,0.523,0.289
47125,1980.0,0.145,0.141,0.342,0.372
47125,1990.0,0.165,0.284,0.221,0.33
47125,2e3,0.193,0.346,0.157,0.305
47125,2010.0,0.24,0.361,0.09,0.309
47127,1970.0,0.031,0.068,0.688,0.212
47127,1980.0,0.092,0.099,0.48,0.329
47127,1990.0,0.117,0.178,0.333,0.372
47127,2e3,0.118,0.248,0.234,0.4
47127,2010.0,0.139,0.29,0.162,0.408
47129,1970.0,0.03,0.032,0.715,0.222
47129,1980.0,0.039,0.047,0.595,0.319
47129,1990.0,0.037,0.148,0.433,0.382
47129,2e3,0.06,0.168,0.362,0.409
47129,2010.0,0.073,0.211,0.198,0.518
47131,1970.0,0.051,0.057,0.642,0.249
47131,1980.0,0.072,0.078,0.49,0.361
47131,1990.0,0.085,0.152,0.387,0.375
47131,2e3,0.103,0.194,0.29,0.413
47131,2010.0,0.154,0.252,0.189,0.405
47133,1970.0,0.03,0.034,0.808,0.127
47133,1980.0,0.059,0.045,0.649,0.248
47133,1990.0,0.069,0.088,0.559,0.284
47133,2e3,0.083,0.128,0.41,0.379
47133,2010.0,0.132,0.218,0.223,0.427
47135,1970.0,0.026,0.031,0.753,0.189
47135,1980.0,0.039,0.07,0.567,0.325
47135,1990.0,0.069,0.122,0.473,0.336
47135,2e3,0.071,0.183,0.362,0.383
47135,2010.0,0.127,0.226,0.227,0.421
47137,1970.0,0.04,0.023,0.799,0.138
47137,1980.0,0.058,0.056,0.637,0.25
47137,1990.0,0.091,0.071,0.542,0.297
47137,2e3,0.091,0.144,0.371,0.394
47137,2010.0,0.123,0.224,0.245,0.408
47139,1970.0,0.041,0.039,0.701,0.219
47139,1980.0,0.061,0.061,0.593,0.285
47139,1990.0,0.058,0.165,0.487,0.29
47139,2e3,0.075,0.171,0.378,0.376
47139,2010.0,0.102,0.238,0.224,0.435
47141,1970.0,0.08,0.066,0.677,0.178
47141,1980.0,0.141,0.1,0.5,0.259
47141,1990.0,0.168,0.165,0.368,0.298
47141,2e3,0.202,0.202,0.274,0.321
47141,2010.0,0.228,0.238,0.16,0.374
47143,1970.0,0.045,0.045,0.676,0.235
47143,1980.0,0.081,0.088,0.528,0.304
47143,1990.0,0.085,0.154,0.44,0.32
47143,2e3,0.091,0.22,0.347,0.342
47143,2010.0,0.117,0.246,0.232,0.405
47145,1970.0,0.068,0.066,0.617,0.249
47145,1980.0,0.106,0.116,0.459,0.32
47145,1990.0,0.132,0.202,0.333,0.332
47145,2e3,0.148,0.239,0.252,0.361
47145,2010.0,0.177,0.28,0.163,0.38
47147,1970.0,0.042,0.056,0.637,0.265
47147,1980.0,0.068,0.088,0.476,0.367
47147,1990.0,0.096,0.177,0.345,0.381
47147,2e3,0.119,0.24,0.252,0.39
47147,2010.0,0.169,0.287,0.141,0.402
47149,1970.0,0.099,0.096,0.527,0.278
47149,1980.0,0.148,0.127,0.372,0.353
47149,1990.0,0.187,0.241,0.261,0.311
47149,2e3,0.229,0.27,0.182,0.318
47149,2010.0,0.289,0.313,0.098,0.3
47151,1970.0,0.032,0.051,0.788,0.129
47151,1980.0,0.051,0.045,0.623,0.281
47151,1990.0,0.066,0.095,0.488,0.351
47151,2e3,0.075,0.151,0.393,0.381
47151,2010.0,0.105,0.193,0.248,0.454
47153,1970.0,0.028,0.037,0.715,0.221
47153,1980.0,0.057,0.05,0.608,0.285
47153,1990.0,0.076,0.127,0.486,0.311
47153,2e3,0.102,0.18,0.333,0.385
47153,2010.0,0.131,0.282,0.18,0.406
47155,1970.0,0.047,0.065,0.668,0.22
47155,1980.0,0.093,0.104,0.491,0.312
47155,1990.0,0.108,0.198,0.37,0.324
47155,2e3,0.135,0.247,0.254,0.364
47155,2010.0,0.154,0.286,0.182,0.378
47157,1970.0,0.099,0.102,0.497,0.302
47157,1980.0,0.159,0.161,0.341,0.339
47157,1990.0,0.208,0.272,0.249,0.272
47157,2e3,0.253,0.293,0.192,0.262
47157,2010.0,0.298,0.298,0.133,0.271
47159,1970.0,0.037,0.044,0.727,0.193
47159,1980.0,0.061,0.07,0.57,0.299
47159,1990.0,0.061,0.125,0.458,0.356
47159,2e3,0.093,0.177,0.325,0.405
47159,2010.0,0.11,0.23,0.193,0.468
47161,1970.0,0.031,0.037,0.757,0.174
47161,1980.0,0.056,0.049,0.592,0.303
47161,1990.0,0.077,0.153,0.411,0.358
47161,2e3,0.102,0.221,0.257,0.42
47161,2010.0,0.124,0.308,0.152,0.416
47163,1970.0,0.091,0.091,0.539,0.278
47163,1980.0,0.132,0.122,0.43,0.317
47163,1990.0,0.156,0.202,0.332,0.31
47163,2e3,0.181,0.246,0.242,0.33
47163,2010.0,0.212,0.283,0.153,0.353
47165,1970.0,0.067,0.083,0.584,0.266
47165,1980.0,0.118,0.13,0.395,0.357
47165,1990.0,0.144,0.243,0.294,0.319
47165,2e3,0.186,0.29,0.203,0.321
47165,2010.0,0.24,0.316,0.118,0.327
47167,1970.0,0.034,0.043,0.712,0.211
47167,1980.0,0.059,0.086,0.529,0.327
47167,1990.0,0.067,0.179,0.382,0.372
47167,2e3,0.108,0.271,0.254,0.367
47167,2010.0,0.148,0.321,0.148,0.383
47169,1970.0,0.03,0.053,0.755,0.163
47169,1980.0,0.068,0.07,0.577,0.286
47169,1990.0,0.07,0.123,0.523,0.284
47169,2e3,0.089,0.173,0.386,0.352
47169,2010.0,0.119,0.205,0.239,0.437
47171,1970.0,0.051,0.079,0.671,0.2
47171,1980.0,0.077,0.096,0.548,0.279
47171,1990.0,0.095,0.171,0.404,0.33
47171,2e3,0.106,0.211,0.323,0.359
47171,2010.0,0.134,0.241,0.228,0.396
47173,1970.0,0.016,0.036,0.806,0.141
47173,1980.0,0.028,0.046,0.638,0.288
47173,1990.0,0.045,0.114,0.544,0.297
47173,2e3,0.058,0.15,0.437,0.355
47173,2010.0,0.086,0.206,0.256,0.452
47175,1970.0,0.016,0.03,0.79,0.164
47175,1980.0,0.05,0.055,0.609,0.286
47175,1990.0,0.041,0.076,0.52,0.363
47175,2e3,0.078,0.118,0.38,0.424
47175,2010.0,0.124,0.16,0.198,0.518
47177,1970.0,0.041,0.055,0.659,0.245
47177,1980.0,0.067,0.08,0.515,0.338
47177,1990.0,0.081,0.142,0.43,0.347
47177,2e3,0.091,0.188,0.328,0.393
47177,2010.0,0.131,0.218,0.217,0.433
47179,1970.0,0.094,0.101,0.573,0.232
47179,1980.0,0.15,0.136,0.429,0.285
47179,1990.0,0.189,0.211,0.316,0.285
47179,2e3,0.229,0.253,0.228,0.29
47179,2010.0,0.308,0.265,0.129,0.299
47181,1970.0,0.024,0.023,0.777,0.176
47181,1980.0,0.05,0.048,0.615,0.287
47181,1990.0,0.05,0.083,0.49,0.378
47181,2e3,0.08,0.153,0.387,0.38
47181,2010.0,0.082,0.224,0.246,0.448
47183,1970.0,0.059,0.057,0.67,0.214
47183,1980.0,0.098,0.085,0.545,0.273
47183,1990.0,0.103,0.157,0.431,0.309
47183,2e3,0.153,0.191,0.297,0.358
47183,2010.0,0.195,0.241,0.164,0.4
47185,1970.0,0.028,0.044,0.741,0.187
47185,1980.0,0.065,0.057,0.582,0.296
47185,1990.0,0.076,0.11,0.468,0.346
47185,2e3,0.079,0.178,0.352,0.39
47185,2010.0,0.119,0.223,0.205,0.453
47187,1970.0,0.098,0.089,0.55,0.263
47187,1980.0,0.236,0.151,0.311,0.302
47187,1990.0,0.342,0.246,0.182,0.23
47187,2e3,0.444,0.259,0.099,0.198
47187,2010.0,0.541,0.236,0.052,0.17
47189,1970.0,0.056,0.07,0.605,0.269
47189,1980.0,0.117,0.117,0.388,0.377
47189,1990.0,0.156,0.228,0.286,0.33
47189,2e3,0.196,0.274,0.191,0.339
47189,2010.0,0.267,0.289,0.113,0.331
48000,1970.0,0.109,0.114,0.526,0.251
48000,1980.0,0.169,0.17,0.374,0.288
48000,1990.0,0.203,0.262,0.279,0.256
48000,2e3,0.232,0.276,0.243,0.248
48000,2010.0,0.271,0.293,0.184,0.252
48001,1970.0,0.064,0.08,0.636,0.22
48001,1980.0,0.084,0.143,0.486,0.287
48001,1990.0,0.095,0.273,0.323,0.309
48001,2e3,0.111,0.251,0.356,0.282
48001,2010.0,0.113,0.315,0.198,0.373
48003,1970.0,0.081,0.104,0.488,0.327
48003,1980.0,0.11,0.15,0.448,0.292
48003,1990.0,0.098,0.236,0.388,0.278
48003,2e3,0.124,0.23,0.32,0.326
48003,2010.0,0.136,0.283,0.233,0.348
48005,1970.0,0.073,0.075,0.616,0.236
48005,1980.0,0.111,0.137,0.464,0.288
48005,1990.0,0.132,0.234,0.347,0.286
48005,2e3,0.147,0.272,0.288,0.293
48005,2010.0,0.153,0.314,0.208,0.325
48007,1970.0,0.054,0.135,0.551,0.261
48007,1980.0,0.12,0.146,0.42,0.314
48007,1990.0,0.145,0.241,0.328,0.286
48007,2e3,0.167,0.289,0.254,0.291
48007,2010.0,0.195,0.348,0.157,0.301
48009,1970.0,0.054,0.107,0.548,0.291
48009,1980.0,0.082,0.139,0.432,0.347
48009,1990.0,0.123,0.234,0.275,0.368
48009,2e3,0.159,0.292,0.189,0.36
48009,2010.0,0.203,0.321,0.127,0.349
48011,1970.0,0.073,0.143,0.572,0.212
48011,1980.0,0.143,0.194,0.338,0.325
48011,1990.0,0.141,0.309,0.226,0.324
48011,2e3,0.205,0.341,0.176,0.278
48011,2010.0,0.244,0.399,0.106,0.251
48013,1970.0,0.058,0.068,0.667,0.207
48013,1980.0,0.087,0.1,0.541,0.272
48013,1990.0,0.084,0.189,0.412,0.315
48013,2e3,0.105,0.228,0.348,0.32
48013,2010.0,0.136,0.254,0.242,0.368
48015,1970.0,0.041,0.071,0.73,0.158
48015,1980.0,0.076,0.117,0.544,0.263
48015,1990.0,0.138,0.199,0.374,0.289
48015,2e3,0.173,0.249,0.255,0.323
48015,2010.0,0.195,0.327,0.14,0.338
48017,1970.0,0.082,0.07,0.554,0.293
48017,1980.0,0.09,0.123,0.511,0.276
48017,1990.0,0.074,0.189,0.446,0.29
48017,2e3,0.093,0.207,0.385,0.315
48017,2010.0,0.102,0.243,0.353,0.302
48019,1970.0,0.066,0.093,0.589,0.252
48019,1980.0,0.139,0.146,0.351,0.364
48019,1990.0,0.169,0.272,0.233,0.327
48019,2e3,0.194,0.334,0.152,0.319
48019,2010.0,0.215,0.362,0.136,0.287
48021,1970.0,0.047,0.058,0.73,0.165
48021,1980.0,0.102,0.122,0.51,0.267
48021,1990.0,0.133,0.228,0.317,0.321
48021,2e3,0.17,0.282,0.231,0.317
48021,2010.0,0.173,0.312,0.204,0.311
48023,1970.0,0.061,0.085,0.664,0.19
48023,1980.0,0.077,0.14,0.497,0.285
48023,1990.0,0.103,0.215,0.364,0.319
48023,2e3,0.121,0.253,0.299,0.327
48023,2010.0,0.224,0.309,0.154,0.312
48025,1970.0,0.076,0.078,0.6,0.246
48025,1980.0,0.105,0.15,0.497,0.247
48025,1990.0,0.127,0.297,0.35,0.226
48025,2e3,0.122,0.267,0.263,0.348
48025,2010.0,0.089,0.305,0.286,0.319
48027,1970.0,0.098,0.117,0.494,0.29
48027,1980.0,0.158,0.178,0.329,0.334
48027,1990.0,0.172,0.317,0.209,0.303
48027,2e3,0.198,0.374,0.153,0.274
48027,2010.0,0.222,0.389,0.105,0.285
48029,1970.0,0.104,0.11,0.527,0.259
48029,1980.0,0.16,0.181,0.369,0.29
48029,1990.0,0.197,0.284,0.273,0.245
48029,2e3,0.227,0.3,0.231,0.243
48029,2010.0,0.265,0.315,0.17,0.25
48031,1970.0,0.038,0.056,0.669,0.238
48031,1980.0,0.131,0.149,0.457,0.263
48031,1990.0,0.13,0.239,0.311,0.32
48031,2e3,0.222,0.28,0.194,0.304
48031,2010.0,0.279,0.307,0.118,0.295
48033,1970.0,0.226,0.053,0.545,0.175
48033,1980.0,0.112,0.129,0.488,0.271
48033,1990.0,0.173,0.246,0.288,0.293
48033,2e3,0.214,0.296,0.161,0.329
48033,2010.0,0.331,0.294,0.079,0.296
48035,1970.0,0.065,0.077,0.649,0.209
48035,1980.0,0.097,0.141,0.518,0.245
48035,1990.0,0.108,0.21,0.36,0.322
48035,2e3,0.154,0.284,0.241,0.32
48035,2010.0,0.154,0.32,0.189,0.337
48037,1970.0,0.074,0.104,0.539,0.283
48037,1980.0,0.117,0.152,0.401,0.33
48037,1990.0,0.143,0.267,0.279,0.311
48037,2e3,0.161,0.293,0.227,0.318
48037,2010.0,0.188,0.33,0.129,0.353
48039,1970.0,0.1,0.121,0.467,0.313
48039,1980.0,0.136,0.185,0.348,0.331
48039,1990.0,0.151,0.308,0.245,0.295
48039,2e3,0.196,0.327,0.205,0.272
48039,2010.0,0.279,0.322,0.145,0.255
48041,1970.0,0.228,0.125,0.455,0.193
48041,1980.0,0.319,0.159,0.309,0.213
48041,1990.0,0.358,0.231,0.202,0.209
48041,2e3,0.37,0.242,0.187,0.201
48041,2010.0,0.383,0.254,0.147,0.215
48043,1970.0,0.159,0.16,0.503,0.178
48043,1980.0,0.235,0.221,0.325,0.219
48043,1990.0,0.28,0.251,0.268,0.201
48043,2e3,0.277,0.298,0.214,0.211
48043,2010.0,0.363,0.29,0.132,0.215
48045,1970.0,0.074,0.093,0.566,0.267
48045,1980.0,0.08,0.166,0.47,0.284
48045,1990.0,0.116,0.231,0.37,0.283
48045,2e3,0.175,0.268,0.252,0.304
48045,2010.0,0.207,0.294,0.234,0.265
48047,1970.0,0.067,0.078,0.687,0.168
48047,1980.0,0.089,0.098,0.593,0.22
48047,1990.0,0.066,0.175,0.544,0.215
48047,2e3,0.068,0.196,0.501,0.234
48047,2010.0,0.11,0.184,0.333,0.372
48049,1970.0,0.094,0.118,0.58,0.207
48049,1980.0,0.123,0.145,0.428,0.304
48049,1990.0,0.137,0.22,0.329,0.314
48049,2e3,0.15,0.246,0.254,0.35
48049,2010.0,0.164,0.289,0.153,0.394
48051,1970.0,0.046,0.057,0.715,0.181
48051,1980.0,0.081,0.073,0.577,0.269
48051,1990.0,0.095,0.149,0.418,0.338
48051,2e3,0.132,0.204,0.289,0.375
48051,2010.0,0.137,0.288,0.219,0.356
48053,1970.0,0.079,0.081,0.607,0.233
48053,1980.0,0.099,0.134,0.483,0.285
48053,1990.0,0.14,0.234,0.309,0.317
48053,2e3,0.174,0.279,0.222,0.325
48053,2010.0,0.233,0.294,0.153,0.321
48055,1970.0,0.065,0.067,0.682,0.186
48055,1980.0,0.11,0.116,0.528,0.246
48055,1990.0,0.109,0.197,0.397,0.297
48055,2e3,0.133,0.233,0.287,0.348
48055,2010.0,0.156,0.275,0.218,0.351
48057,1970.0,0.078,0.099,0.538,0.285
48057,1980.0,0.1,0.14,0.463,0.297
48057,1990.0,0.101,0.218,0.358,0.323
48057,2e3,0.121,0.238,0.31,0.331
48057,2010.0,0.158,0.311,0.21,0.321
48059,1970.0,0.051,0.105,0.634,0.21
48059,1980.0,0.099,0.141,0.455,0.306
48059,1990.0,0.098,0.22,0.313,0.369
48059,2e3,0.123,0.289,0.207,0.381
48059,2010.0,0.134,0.351,0.128,0.387
48061,1970.0,0.074,0.092,0.651,0.183
48061,1980.0,0.105,0.129,0.562,0.205
48061,1990.0,0.12,0.183,0.5,0.197
48061,2e3,0.134,0.218,0.448,0.201
48061,2010.0,0.161,0.241,0.359,0.24
48063,1970.0,0.053,0.074,0.665,0.208
48063,1980.0,0.074,0.123,0.492,0.311
48063,1990.0,0.1,0.21,0.362,0.328
48063,2e3,0.122,0.247,0.305,0.326
48063,2010.0,0.143,0.297,0.238,0.323
48065,1970.0,0.103,0.11,0.485,0.302
48065,1980.0,0.134,0.161,0.372,0.333
48065,1990.0,0.139,0.264,0.238,0.359
48065,2e3,0.155,0.36,0.174,0.31
48065,2010.0,0.226,0.375,0.104,0.295
48067,1970.0,0.059,0.066,0.611,0.263
48067,1980.0,0.083,0.122,0.475,0.32
48067,1990.0,0.09,0.212,0.335,0.362
48067,2e3,0.12,0.248,0.25,0.382
48067,2010.0,0.127,0.281,0.155,0.437
48069,1970.0,0.083,0.1,0.548,0.27
48069,1980.0,0.132,0.134,0.477,0.258
48069,1990.0,0.105,0.189,0.418,0.287
48069,2e3,0.147,0.211,0.346,0.297
48069,2010.0,0.139,0.191,0.287,0.383
48071,1970.0,0.064,0.091,0.623,0.222
48071,1980.0,0.1,0.156,0.425,0.319
48071,1990.0,0.115,0.27,0.319,0.295
48071,2e3,0.121,0.324,0.231,0.325
48071,2010.0,0.188,0.339,0.16,0.313
48073,1970.0,0.055,0.084,0.687,0.174
48073,1980.0,0.103,0.137,0.504,0.256
48073,1990.0,0.102,0.223,0.373,0.302
48073,2e3,0.114,0.25,0.316,0.32
48073,2010.0,0.159,0.289,0.219,0.332
48075,1970.0,0.065,0.066,0.625,0.244
48075,1980.0,0.079,0.119,0.523,0.28
48075,1990.0,0.105,0.188,0.389,0.318
48075,2e3,0.086,0.254,0.35,0.309
48075,2010.0,0.2,0.292,0.1,0.408
48077,1970.0,0.048,0.086,0.646,0.22
48077,1980.0,0.069,0.105,0.497,0.33
48077,1990.0,0.111,0.212,0.311,0.366
48077,2e3,0.139,0.269,0.196,0.396
48077,2010.0,0.169,0.339,0.122,0.37
48079,1970.0,0.049,0.084,0.635,0.232
48079,1980.0,0.102,0.129,0.522,0.247
48079,1990.0,0.106,0.182,0.427,0.286
48079,2e3,0.102,0.243,0.373,0.282
48079,2010.0,0.137,0.231,0.327,0.305
48081,1970.0,0.062,0.091,0.596,0.251
48081,1980.0,0.105,0.118,0.473,0.304
48081,1990.0,0.117,0.223,0.354,0.306
48081,2e3,0.147,0.255,0.258,0.34
48081,2010.0,0.171,0.364,0.115,0.351
48083,1970.0,0.066,0.081,0.638,0.214
48083,1980.0,0.073,0.11,0.556,0.261
48083,1990.0,0.096,0.172,0.41,0.322
48083,2e3,0.117,0.211,0.29,0.381
48083,2010.0,0.14,0.279,0.192,0.389
48085,1970.0,0.104,0.114,0.519,0.264
48085,1980.0,0.269,0.201,0.24,0.29
48085,1990.0,0.391,0.298,0.117,0.194
48085,2e3,0.473,0.294,0.082,0.151
48085,2010.0,0.494,0.284,0.066,0.156
48087,1970.0,0.054,0.097,0.625,0.224
48087,1980.0,0.136,0.136,0.467,0.261
48087,1990.0,0.12,0.243,0.38,0.258
48087,2e3,0.153,0.305,0.287,0.256
48087,2010.0,0.187,0.288,0.21,0.315
48089,1970.0,0.041,0.059,0.745,0.155
48089,1980.0,0.085,0.095,0.577,0.243
48089,1990.0,0.106,0.159,0.421,0.314
48089,2e3,0.144,0.213,0.309,0.333
